env_code	pop_code	line_code	Prd_trait_mean	Prd_trait_kPara	Obs_trait	Line_mean
KS11	1	E66	2535.532	2571.827	1867.06	1821.104
KS12	1	E66	1989.347	1942.268	2965.19	1638.083
PR11	1	E66	1427.418	1388.326	1500.2731	1882.236
PR12	1	E66	1348.081	1414.56	1481.7672	1885.32
PR14S	1	E66	1954.482	2003.959	1550.47	1873.869
IA13	1	E68	1783.176	1788.185	1770.1398	1794.92
IA14	1	E68	1641.673	1639.454	1608.9573	1821.783
KS11	1	E68	2012.478	2023.879	1941.18	1766.413
KS12	1	E68	1992.394	1953.726	2138.52	1733.523
PR11	1	E68	1593.252	1568.452	1753.56	1797.683
PR12	1	E68	1628.108	1649.289	1575.2206	1827.406
PR14S	1	E68	1830.489	1850.746	1752.08	1797.93
IA13	1	E69	2066.856	2085.496	2025.62	2112.19
IA14	1	E69	1436.042	1399.2	1629.1024	2178.277
KS11	1	E69	2750.828	2804.615	3074.83	1937.322
KS12	1	E69	3226.889	3059.874	3133.28	1927.58
PR11	1	E69	1514.636	1423.049	1454.83	2207.322
PR12	1	E69	1389.457	1454.557	1448.5393	2208.37
PR14S	1	E69	2253.46	2337.204	1932.56	2127.7
IA13	1	E7	2126.448	2143.316	2065.41	2168.405
IA14	1	E7	1569.892	1525.046	1634.3785	2240.243
KS11	1	E7	2843.083	2920.698	2886.46	2031.563
KS12	1	E7	3288.64	3143.62	3030.63	2007.535
PR11	1	E7	1652.075	1560.266	1444.95	2271.815
PR12	1	E7	1521.663	1566.805	1492.1509	2263.948
PR14S	1	E7	2206.023	2281.691	2521.86	2092.33
IA13	1	E70	1670.986	1675.968	1745.73	1683.133
IA14	1	E70	1557.503	1549.419	1450.9142	1732.269
KS11	1	E70	1911.261	1931.967	1863.07	1663.576
KS12	1	E70	1982.056	1941.336	1977.2	1644.554
PR11	1	E70	1521.981	1494.428	1558.7533	1714.295
PR12	1	E70	1504.89	1521.219	1512.9183	1721.935
PR14S	1	E70	1717.856	1739.578	1735.94	1684.764
IA13	1	E71	1700.179	1704.598	1725.13	1711.056
IA14	1	E71	1600.101	1592.118	1475.3761	1752.682
KS11	1	E71	1886.497	1904.127	1912.21	1679.876
KS12	1	E71	2000.488	1961.292	1945.28	1674.364
PR11	1	E71	1555.806	1529.057	1606.1698	1730.883
PR12	1	E71	1535.012	1549.318	1575.2206	1736.041
PR14S	1	E71	1736.268	1756.048	1752.08	1706.564
IA13	1	E72	1776.445	1785.347	1831.2736	1797.622
IA14	1	E72	1507.751	1497.567	1542.905	1845.683
KS11	1	E72	2165.887	2189.122	2139.38	1746.271
KS12	1	E72	2198.719	2132.574	2396.8849	1703.353
PR11	1	E72	1513.102	1474.278	1547.6895	1844.886
PR12	1	E72	1460.561	1498.091	1523.302	1848.95
PR14S	1	E72	1889.33	1927.758	1635.57	1830.239
IA13	1	E73	1943.644	1952.529	2001.15	1964.726
IA14	1	E73	1697.6	1689.474	1654.52	2022.498
KS11	1	E73	2335.409	2357.896	2298.1382	1915.228
KS12	1	E73	2376.559	2306.753	2551.08	1873.071
PR11	1	E73	1654.595	1612.356	1792.28	1999.538
PR12	1	E73	1645.011	1681.792	1656.91	2022.1
PR14S	1	E73	2051.003	2088.79	1835.4307	1992.346
IA13	1	E74	2325.777	2345.228	2115	2374.907
IA14	1	E74	1646.418	1584.155	1746.62	2436.303
KS11	1	E74	3129.236	3231.504	3230.86	2188.93
KS12	1	E74	3809.045	3631.975	3244.11	2186.722
PR11	1	E74	1768.008	1653.398	1454.83	2484.935
PR12	1	E74	1626.966	1667.766	1492.1509	2478.715
PR14S	1	E74	2345.652	2433.71	3080.87	2213.928
IA13	1	E75	2008.517	2024.465	1896.4382	2048.077
IA14	1	E75	1520.483	1482.59	1414.22	2128.446
KS11	1	E75	2608.065	2670.996	2852.91	1888.665
KS12	1	E75	3117.888	2973.366	2836.04	1891.476
PR11	1	E75	1509.696	1417.929	1478.1454	2117.792
PR12	1	E75	1386.068	1434.26	1502.5346	2113.727
PR14S	1	E75	2104.885	2177.443	2204.61	1996.715
IA13	1	E76	2027.497	2041.66	2009.97	2061.452
IA14	1	E76	1567.664	1547.335	1672.75	2117.656
KS11	1	E76	2578.507	2613.575	2711.84	1944.474
KS12	1	E76	2796.523	2676.727	2916.61	1910.346
PR11	1	E76	1581.519	1514.495	1666.63	2118.676
PR12	1	E76	1527.538	1582.594	1554.107	2137.429
PR14S	1	E76	2183.253	2245.168	1846.7767	2088.651
IA13	1	E77	1928.181	1942.19	1857.81	1962.709
IA14	1	E77	1479.122	1447.243	1487.607	2024.41
KS11	1	E77	2527.886	2587.078	2526.2	1851.311
KS12	1	E77	2821.827	2704.718	2722.21	1818.643
PR11	1	E77	1505.741	1430.114	1444.95	2031.519
PR12	1	E77	1425.414	1467.171	1407.7	2037.728
PR14S	1	E77	2001.673	2063.536	2187.59	1907.746
IA13	1	E78	1780.775	1787.93	1783.1279	1797.958
IA14	1	E78	1568.492	1558.878	1552.1193	1836.459
KS11	1	E78	2105.954	2129.465	2040.63	1755.041
KS12	1	E78	2148.291	2093.143	2252.28	1719.766
PR11	1	E78	1550.251	1514.807	1618.0239	1825.475
PR12	1	E78	1538.079	1564.71	1523.302	1841.262
PR14S	1	E78	1842.189	1872.598	1801.39	1794.914
IA13	1	E79	1838.466	1846.594	1820.0769	1858.172
IA14	1	E79	1604.376	1591.645	1538.9291	1905.03
KS11	1	E79	2206.361	2236.578	2138.09	1805.17
KS12	1	E79	2293.804	2228.767	2344.61	1770.75
PR11	1	E79	1568.692	1525.036	1654.7716	1885.723
PR12	1	E79	1559.818	1587.614	1533.3396	1905.961
PR14S	1	E79	1892.136	1926.872	1939.2903	1838.303
IA13	1	E8	1923.986	1935.884	1970.44	1953.09
IA14	1	E8	1533.875	1507.875	1643.4917	2007.581
KS11	1	E8	2373.139	2411.369	2580.05	1851.488
KS12	1	E8	2734.485	2622.189	2568.77	1853.368
PR11	1	E8	1587.119	1526.685	1523.5862	2027.565
PR12	1	E8	1520.316	1557.615	1492.1509	2032.804
PR14S	1	E8	2043.371	2097.093	1910.4889	1963.081
IA13	1	E80	1912.838	1926.185	1832.3932	1946.118
IA14	1	E80	1504.652	1470.422	1414.22	2015.813
KS11	1	E80	2374.6	2425.838	2712.13	1799.495
KS12	1	E80	2924.197	2793.058	2544.1493	1827.492
PR11	1	E80	1496.751	1417.262	1464.7108	2007.398
PR12	1	E80	1394.604	1432.413	1481.7672	2004.556
PR14S	1	E80	1999.308	2061.073	2059.73	1908.228
IA13	1	E81	1847.476	1856.715	1771.4834	1869.949
IA14	1	E81	1561.941	1545.995	1525.499	1910.947
KS11	1	E81	2163.548	2188.193	2370.361	1770.136
KS12	1	E81	2429.736	2343.623	2356.4452	1772.456
PR11	1	E81	1531.465	1480.764	1629.878	1893.55
PR12	1	E81	1493.634	1526.995	1554.4531	1906.121
PR14S	1	E81	1930.4	1971.834	1783.06	1868.02
IA13	1	E82	1824.14	1831.517	1903.604	1841.858
IA14	1	E82	1634.475	1625.271	1552.1193	1900.439
KS11	1	E82	2116.451	2135.099	2206.7083	1791.341
KS12	1	E82	2258.829	2194.115	2280.3	1779.075
PR11	1	E82	1593.812	1556.265	1679.67	1879.18
PR12	1	E82	1560.413	1589.611	1627.83	1887.82
PR14S	1	E82	1924.457	1957.22	1704.52	1875.039
IA13	1	E83	1675.578	1681.538	1707.65	1690
IA14	1	E83	1511.153	1502	1463.1451	1730.751
KS11	1	E83	1941.435	1962.229	1919.43	1654.703
KS12	1	E83	2002.295	1956.873	2062.69	1630.827
PR11	1	E83	1498.195	1468.574	1511.3369	1722.719
PR12	1	E83	1455.038	1477.542	1512.9183	1722.455
PR14S	1	E83	1735.967	1762.092	1670.48	1696.195
IA13	1	E84	1686.868	1694.774	1845.6053	1705.802
IA14	1	E84	1488.282	1478.476	1426.45	1775.661
KS11	1	E84	2103.685	2133.751	1920	1693.403
KS12	1	E84	2061.138	2010.48	2270.9	1634.919
PR11	1	E84	1483.81	1449.363	1454.83	1770.931
PR12	1	E84	1414.572	1446.293	1492.1509	1764.711
PR14S	1	E84	1787.15	1821.055	1670.48	1734.989
IA13	1	E85	1905.965	1918.361	1807.0888	1936.723
IA14	1	E85	1546.586	1518.356	1382.8	2007.438
KS11	1	E85	2365.714	2414.213	2570.41	1809.503
KS12	1	E85	2798.693	2680.353	2520.185	1817.874
PR11	1	E85	1488.014	1412.011	1570.6074	1976.136
PR12	1	E85	1437.929	1473.782	1470.3451	1992.847
PR14S	1	E85	1970.77	2026.762	2105.99	1886.906
IA13	1	E86	1959.89	1969.887	2036.17	1983.723
IA14	1	E86	1672.824	1661.379	1663.64	2045.811
KS11	1	E86	2405.387	2433.239	2359.8909	1929.769
KS12	1	E86	2473.56	2393.782	2628.07	1885.073
PR11	1	E86	1648.272	1600.958	1753.16	2030.891
PR12	1	E86	1633.087	1672.2	1616.76	2053.624
PR14S	1	E86	2075.685	2118.386	1880.8147	2009.615
IA13	1	E87	1974.284	1983.544	1896.4382	1996.871
IA14	1	E87	1682.221	1665.052	1663.64	2035.671
KS11	1	E87	2342.345	2374.099	2400.49	1912.863
KS12	1	E87	2552.462	2469.07	2491.6308	1897.673
PR11	1	E87	1657.238	1605.496	1753.16	2020.751
PR12	1	E87	1655	1684.47	1595.988	2046.947
PR14S	1	E87	2028.717	2069.025	2076.32	1966.891
IA13	1	E88	1949.301	1958.699	1967.65	1972.318
IA14	1	E88	1671.232	1652.367	1634.3785	2027.863
KS11	1	E88	2387.588	2428.021	2298.1382	1917.237
KS12	1	E88	2516.396	2441.998	2519.3395	1880.37
PR11	1	E88	1671.421	1621.89	1653.9813	2024.596
PR12	1	E88	1626.634	1655.9	1606.3717	2032.531
PR14S	1	E88	2009.201	2050.07	2121.7	1946.643
IA13	1	E89	2132.504	2147.933	1953.3172	2170.752
IA14	1	E89	1623.191	1585.561	1619.9891	2226.306
KS11	1	E89	2751.824	2817.405	2843.29	2022.423
KS12	1	E89	3185.098	3045.911	2932.94	2007.481
PR11	1	E89	1631.489	1542.079	1631.4585	2224.395
PR12	1	E89	1581.854	1623.768	1491.1125	2247.786
PR14S	1	E89	2182.369	2250.662	2505.72	2078.685
IA13	1	E9	1848.374	1854.226	1883.2261	1862.743
IA14	1	E9	1678.601	1666.225	1654.52	1900.861
KS11	1	E9	2089.321	2111.351	2139.38	1820.051
KS12	1	E9	2235.749	2184.853	2180.77	1813.153
PR11	1	E9	1683.021	1652.197	1654.7716	1900.819
PR12	1	E9	1635.789	1654.681	1671.44	1898.041
PR14S	1	E9	1903.472	1929.878	1875.5781	1864.018
IA13	1	E90	2154.185	2170.712	2091.48	2195.374
IA14	1	E90	1613.346	1568.621	1654.52	2268.201
KS11	1	E90	2823.182	2896.985	2966.88	2049.474
KS12	1	E90	3374.728	3219.206	2971.67	2048.676
PR11	1	E90	1665.415	1570.511	1547.6895	2286.006
PR12	1	E90	1591.017	1631.55	1460.3075	2300.57
PR14S	1	E90	2226.889	2301.155	2571.18	2115.424
IA13	1	E91	1804.823	1814.789	1771.4834	1828.964
IA14	1	E91	1478.711	1461.141	1538.6892	1867.763
KS11	1	E91	2242.695	2277.993	2192.7481	1758.753
KS12	1	E91	2339.625	2263.449	2442.3494	1717.153
PR11	1	E91	1505.144	1457.187	1488.0238	1876.207
PR12	1	E91	1448.44	1483.978	1459.9614	1880.885
PR14S	1	E91	1881.9	1925.082	1852.0133	1815.543
IA13	1	E92	1935.033	1942.612	2070.66	1953.338
IA14	1	E92	1723.806	1711.269	1725.51	2010.863
KS11	1	E92	2275.246	2300.357	2276.4382	1919.042
KS12	1	E92	2431.42	2360.436	2377.9454	1902.124
PR11	1	E92	1715.087	1676.2	1766.2	2004.082
PR12	1	E92	1729.195	1752.526	1606.7178	2030.662
PR14S	1	E92	2020.772	2053.585	1967.2189	1970.579
IA13	1	E93	1974.394	1983.723	1910.5459	1996.849
IA14	1	E93	1698.318	1686.039	1634.3785	2042.877
KS11	1	E93	2420.103	2454.805	2246.9982	1940.773
KS12	1	E93	2434.408	2365.265	2592.15	1883.248
PR11	1	E93	1648.552	1599.419	1791.88	2016.626
PR12	1	E93	1661.26	1694.494	1595.2958	2049.39
PR14S	1	E93	2023.093	2061.811	2120.39	1961.875
IA13	1	E94	1950.453	1960.966	1864.8636	1975.797
IA14	1	E94	1616.454	1600.851	1619.9891	2016.609
KS11	1	E94	2368.02	2398.371	2420.36	1883.214
KS12	1	E94	2529.53	2440.672	2592.15	1854.583
PR11	1	E94	1590.016	1535.503	1716.41	2000.539
PR12	1	E94	1575.587	1614.277	1564.8369	2025.801
PR14S	1	E94	2033.119	2078.537	1941.0358	1963.102
IA13	1	E95	2098.399	2117.443	1953.7651	2145.077
IA14	1	E95	1467.816	1427.485	1538.9291	2214.216
KS11	1	E95	2814.626	2879.308	3072.59	1958.606
KS12	1	E95	3290.187	3125.556	3174.11	1941.686
PR11	1	E95	1513.682	1414.407	1454.83	2228.233
PR12	1	E95	1365.287	1429.631	1492.1509	2222.012
PR14S	1	E95	2243.045	2328.648	2137.85	2114.396
IA13	1	E96	1762.225	1771.292	1820.0769	1784.368
IA14	1	E96	1497.541	1479.894	1474.177	1842.017
KS11	1	E96	2163.583	2198.553	2153.34	1728.824
KS12	1	E96	2313.688	2240.586	2315.11	1701.862
PR11	1	E96	1507.98	1462.235	1464.7108	1843.595
PR12	1	E96	1438.967	1469.438	1481.7672	1840.752
PR14S	1	E96	1845.589	1885.775	1817.1	1784.864
IA13	1	E97	1873.24	1882.983	1795.8921	1896.981
IA14	1	E97	1570.05	1552.517	1538.9291	1939.809
KS11	1	E97	2290.256	2326.542	2263.8787	1818.984
KS12	1	E97	2428.838	2350.667	2463.5839	1785.699
PR11	1	E97	1553.525	1501.557	1605.7746	1928.668
PR12	1	E97	1517.748	1550.846	1523.302	1942.413
PR14S	1	E97	1930.176	1972.414	1986.4198	1865.227
IA13	1	E98	1749.862	1759.973	1716.17	1774.04
IA14	1	E98	1426.103	1412.993	1475.3761	1814.173
KS11	1	E98	2180.629	2208.958	2153.53	1701.147
KS12	1	E98	2235.199	2159.264	2432.2033	1654.701
PR11	1	E98	1429.7	1383.073	1488.0238	1812.065
PR12	1	E98	1382.505	1423.42	1428.118	1822.049
PR14S	1	E98	1849.379	1892.815	1666.99	1782.237
IA13	1	E99	2000.855	2017.201	1981.76	2041.103
IA14	1	E99	1508.299	1472.707	1438.68	2131.617
KS11	1	E99	2648.497	2710.258	2823.45	1900.822
KS12	1	E99	3092.299	2947.333	2898.15	1888.372
PR11	1	E99	1506.74	1417.135	1478.1454	2125.039
PR12	1	E99	1395.201	1446.627	1470.3451	2126.339
PR14S	1	E99	2125.383	2198.971	2137.85	2015.088
